node1	interaction	node2	connections
26099	0	30528	7
51585	0	92264	4
29454	0	91358	2
22886	0	3211	4
25940	0	95716	8
44541	0	49504	3
33346	0	47538	2
17035	0	57597	14
105910	0	33281	3
113357	0	79973	2
36406	0	36906	3
23384	0	29029	7
113599	0	90427	3
52386	0	70544	4
42189	0	70712	5
56792	0	7102	3
118112	0	40419	4
1299	0	22625	3
33439	0	9043	6
21771	0	36607	3
133645	0	54108	2
45908	0	9400	12
27077	0	33982	4
116245	0	67274	5
30991	0	750	2
10676	0	91462	2
119410	0	98111	2
26526	0	41331	8
106498	0	79498	2
52250	0	56123	5
2291	0	2560	40
15322	0	62943	2
31292	0	93733	3
55395	0	74928	2
70094	0	70281	2
3776	0	55387	11
3843	0	4797	54
30093	0	67961	3
10365	0	19545	3
64474	0	96494	5
115903	0	132691	2
33830	0	5963	15
120629	0	82375	3
227	0	3048	4
27139	0	56877	8
127709	0	98031	3
22910	0	58160	2
42663	0	46427	16
8701	0	91353	5
11374	0	56012	3
107629	0	133258	3
117938	0	7806	5
60085	0	94285	2
41143	0	98506	2
25150	0	88150	3
51069	0	6001	20
1098	0	18578	5
33138	0	54165	2
14939	0	27559	2
17385	0	50743	3
31607	0	39515	30
25319	0	63587	2
11627	0	8917	11
37840	0	59848	3
27746	0	33696	9
10649	0	81605	2
111537	0	8122	2
28508	0	54311	25
70839	0	82566	3
59708	0	98809	4
8919	0	93121	4
19695	0	59119	33
66196	0	76295	5
19113	0	51285	2
1997	0	76001	6
25995	0	28191	5
18272	0	23620	7
45782	0	98695	4
1332	0	3832	2
20595	0	23423	2
37427	0	9184	4
16140	0	72895	5
5802	0	62312	16
27527	0	31198	2
35039	0	9022	2
3564	0	77010	3
11787	0	2092	53
65849	0	93395	6
54833	0	66757	2
104161	0	90049	5
105006	0	28049	3
37652	0	60647	2
43120	0	97543	6
19174	0	86992	4
47498	0	65936	3
21910	0	28920	15
108766	0	94351	2
21486	0	3149	5
59372	0	89292	4
20618	0	3575	2
102369	0	24949	9
107391	0	107524	3
83264	0	96579	6
86330	0	92037	3
101166	0	72307	2
129	0	395	49
106078	0	85258	3
31180	0	97053	2
100336	0	58088	2
87098	0	91571	3
17787	0	44100	3
58153	0	68082	2
3035	0	51709	4
121136	0	35100	3
20330	0	20331	51
10433	0	16784	10
80009	0	92327	2
113608	0	75119	3
16274	0	2866	110
11965	0	92692	3
22798	0	62540	2
102207	0	95711	2
22957	0	9498	5
18787	0	7845	3
30707	0	42416	4
1586	0	17543	2
55346	0	95600	2
104675	0	12999	3
25272	0	31586	3
115236	0	130783	3
121596	0	50075	3
22272	0	43747	26
122496	0	23473	3
55118	0	75765	3
31977	0	6411	20
1574	0	451	14
88584	0	95303	5
20534	0	66737	4
16936	0	39270	7
30704	0	9462	2
56269	0	90344	3
101674	0	83968	3
106933	0	116559	2
34517	0	63079	2
22480	0	41876	3
33185	0	43213	6
20557	0	35590	10
109302	0	71386	2
49805	0	95129	3
14940	0	58139	2
35134	0	78912	6
1841	0	23860	16
21280	0	82798	19
32864	0	55849	3
130735	0	92643	3
116136	0	15981	5
106179	0	127871	4
19023	0	6659	3
30995	0	3360	43
103562	0	82791	2
120018	0	123314	2
67192	0	98215	9
48297	0	87360	2
116595	0	51314	3
21570	0	2390	4
1322	0	27630	10
69866	0	78844	2
88269	0	93132	2
8642	0	8643	71
106328	0	58857	3
46265	0	74378	3
53990	0	71308	4
16128	0	19058	2
2948	0	7336	59
20999	0	72286	5
27892	0	64371	3
78562	0	92300	3
12341	0	27582	10
56562	0	95946	7
24637	0	43951	3
12316	0	56974	42
46323	0	51541	5
1027	0	48729	10
2033	0	34344	18
19766	0	33907	4
33170	0	35334	3
81061	0	86391	3
24776	0	7757	7
21027	0	64964	7
6209	0	72699	2
2382	0	4602	225
105006	0	89341	3
60725	0	64968	2
28394	0	29603	10
316	0	8570	197
19035	0	29633	3
60673	0	90142	4
804	0	83623	5
50780	0	91739	3
17245	0	57435	20
13336	0	33217	4
13348	0	7050	28
116043	0	17430	2
28551	0	630	20
107717	0	92656	2
12205	0	88357	3
107662	0	85290	4
12882	0	89827	2
67725	0	8881	5
19436	0	78283	4
131673	0	58588	8
35049	0	6137	74
13852	0	34880	9
41378	0	4335	2
36026	0	99332	6
101982	0	39626	3
43640	0	7013	2
105943	0	67545	5
125801	0	44137	5
21316	0	98674	2
71312	0	8629	19
28416	0	50375	14
41844	0	57285	2
14165	0	32074	18
40986	0	6461	2
59200	0	96974	4
82931	0	96117	3
34749	0	5673	5
15345	0	42874	5
102217	0	72586	2
1519	0	61160	3
5122	0	8832	16
133238	0	88053	3
58974	0	87036	4
16114	0	46091	6
13503	0	48960	4
25441	0	68309	7
26798	0	64242	9
114147	0	119289	3
103747	0	83541	2
115263	0	84961	2
107030	0	73930	4
33876	0	35739	3
21624	0	7233	2
41665	0	98341	2
119545	0	25474	3
114031	0	68127	2
51085	0	66010	4
119307	0	51311	3
68024	0	79576	2
12407	0	9429	5
52904	0	96834	8
111242	0	3015	59
8418	0	8419	19
11542	0	31897	12
51297	0	81171	2
16520	0	286	2
54837	0	87872	3
27386	0	29053	29
48382	0	5369	9
1255	0	12617	2
19408	0	77178	3
89056	0	99739	12
108193	0	40952	2
11367	0	12000	7
15583	0	97490	2
2312	0	94623	2
54243	0	86625	2
2248	0	3952	13
107207	0	74858	2
13672	0	91549	2
13723	0	48517	15
618	0	9063	210
130916	0	67174	2
44603	0	96449	3
112373	0	23745	3
7517	0	7518	33
20797	0	71914	2
37331	0	78698	4
41134	0	51695	2
33207	0	50258	5
112010	0	79554	3
34582	0	4174	7
8751	0	93486	3
37834	0	37962	3
1668	0	44900	5
14286	0	30373	8
34822	0	41235	5
115813	0	57788	2
69122	0	8046	2
31792	0	52668	3
22545	0	8433	35
103104	0	53107	2
30487	0	40104	3
116888	0	128782	4
1550	0	3406	2
12252	0	47349	7
73799	0	75916	2
76251	0	89718	10
28039	0	53417	9
102905	0	19998	12
36762	0	71716	12
1268	0	19586	33
16880	0	3627	23
1899	0	21858	15
105760	0	93826	2
26277	0	68389	2
107098	0	48293	5
39467	0	78610	2
39800	0	5723	4
87725	0	97082	5
35372	0	85821	2
50150	0	71771	3
63683	0	74226	4
34324	0	60777	2
111945	0	64467	3
16795	0	623	47
33671	0	41057	2
43077	0	87534	4
46545	0	60528	2
18790	0	36304	7
62682	0	92780	5
63054	0	86695	13
16727	0	2257	2
17109	0	17110	3
61546	0	66065	9
42084	0	93005	6
119939	0	119940	4
42473	0	50298	2
2424	0	7699	3
63986	0	68898	5
51794	0	64566	3
108978	0	26650	4
20047	0	42512	3
32669	0	58393	7
21021	0	3319	24
2456	0	29154	5
69338	0	93966	3
34401	0	38051	2
27783	0	89061	5
14879	0	6536	9
35384	0	76969	2
60071	0	90148	5
13576	0	46627	3
10853	0	46232	26
108995	0	19290	2
19516	0	9462	29
74007	0	86697	2
49028	0	7237	6
12281	0	7564	5
23987	0	6716	11
40846	0	60724	10
23019	0	54041	2
37460	0	83430	17
34344	0	37891	25
11609	0	57433	21
127476	0	73561	2
16561	0	6754	6
110550	0	111966	2
32317	0	63489	18
107763	0	41305	16
26376	0	3624	21
28306	0	58479	2
20862	0	26061	45
1091	0	17890	5
60486	0	6331	2
55538	0	55539	2
11048	0	30796	15
116982	0	116983	3
25618	0	64251	3
64627	0	82077	2
2935	0	3266	43
58642	0	75974	3
122021	0	35103	3
21632	0	22887	15
23852	0	76759	2
26659	0	27376	2
10895	0	29321	4
4349	0	71138	6
17213	0	7026	2
16351	0	36182	12
3320	0	62760	4
62703	0	62704	4
133300	0	37251	4
20729	0	29279	12
15237	0	35119	8
5371	0	80694	34
114632	0	63294	5
13553	0	19363	11
11186	0	7288	5
43554	0	52918	7
105928	0	28549	3
2151	0	28415	9
74369	0	81658	4
3596	0	9854	51
123546	0	3787	2
57218	0	57514	3
101519	0	113318	2
27658	0	40426	8
28084	0	90381	2
45006	0	67044	5
53211	0	63096	5
34411	0	9074	24
40968	0	90092	3
35099	0	84828	2
125453	0	91471	3
6059	0	85440	2
22718	0	57328	10
5461	0	7566	5
44363	0	91395	2
50618	0	947	3
17000	0	88930	11
101494	0	88117	2
19253	0	34123	5
32910	0	87968	2
58160	0	59601	20
32118	0	6704	8
69173	0	70882	2
29629	0	4616	9
13954	0	20264	3
44061	0	8019	18
40614	0	77738	3
36296	0	66064	2
13560	0	62374	10
111596	0	129193	3
37758	0	75854	3
128285	0	86334	7
1893	0	45654	4
31711	0	40745	8
119141	0	79756	2
376	0	91111	12
107188	0	58387	3
104910	0	72403	3
114374	0	82226	5
100838	0	46897	2
37487	0	46927	8
21028	0	64964	6
101058	0	129842	3
1492	0	9368	30
73341	0	91234	6
102092	0	48303	2
37290	0	47010	21
111302	0	53710	5
14132	0	7819	23
21015	0	70245	3
45920	0	85876	2
12914	0	46881	11
125429	0	43370	2
17059	0	4422	4
59829	0	94729	4
112511	0	74061	2
107297	0	30554	4
115736	0	3228	2
4269	0	84247	3
29897	0	59091	2
108849	0	125231	2
22372	0	62514	26
132423	0	42997	6
10269	0	21789	7
4356	0	5766	46
120871	0	41253	5
107215	0	65760	4
79429	0	91171	3
23946	0	32828	2
14700	0	65860	2
33287	0	34353	2
47075	0	70252	2
19986	0	20652	8
22123	0	37295	12
43995	0	5076	121
17532	0	45752	2
101803	0	125959	2
14149	0	38564	3
63916	0	89628	5
53272	0	69731	11
20979	0	27705	2
11320	0	9870	4
23871	0	2833	9
101381	0	105985	2
78876	0	93802	2
4610	0	56662	9
38484	0	59223	4
38283	0	40384	2
16650	0	62602	2
106157	0	71721	3
3514	0	4764	5
20025	0	89483	2
108830	0	20145	2
31118	0	31119	25
16064	0	24331	40
5400	0	691	4
10936	0	93865	6
133695	0	58018	2
1818	0	90164	3
63129	0	83149	3
27489	0	31933	4
81093	0	89878	4
10390	0	6783	52
15424	0	77628	3
76347	0	93288	4
16843	0	74779	4
34830	0	55294	3
21909	0	7022	9
18022	0	52304	3
127746	0	39864	6
29794	0	64882	2
33062	0	55312	11
19337	0	30609	9
11239	0	15112	23
20387	0	53198	3
35822	0	78556	2
111217	0	49654	2
27174	0	5213	2
21507	0	33034	3
106032	0	113293	3
119314	0	87935	2
110381	0	65013	2
101603	0	25061	3
60238	0	96730	6
40565	0	4833	3
13889	0	17719	22
29492	0	41270	3
21310	0	75262	3
100339	0	46892	14
23159	0	46679	3
22024	0	24657	60
30704	0	39799	13
1096	0	20784	3
15860	0	6323	13
27921	0	55853	3
53943	0	54558	2
116757	0	84138	2
119649	0	63333	2
18924	0	28824	3
64374	0	9733	4
25999	0	2767	2
19085	0	7934	5
82934	0	88826	2
14040	0	39006	6
13871	0	26924	5
76874	0	95318	2
5471	0	8804	4
24769	0	8810	27
57463	0	80701	2
14055	0	32680	2
46622	0	48736	12
5726	0	9145	3
18249	0	33780	6
15485	0	32547	4
15840	0	58112	7
60726	0	64185	2
107879	0	37137	2
2484	0	2964	17
12714	0	35739	53
26362	0	34446	9
34204	0	83144	38
108153	0	85360	2
43267	0	77147	7
37783	0	70234	9
34545	0	55919	2
121586	0	86045	2
60041	0	71625	2
39135	0	45219	2
130277	0	57067	2
3649	0	8633	2
37192	0	60373	4
118561	0	63346	3
109421	0	82669	3
111606	0	63650	2
129047	0	19349	2
25892	0	72290	2
132676	0	32358	3
2397	0	28514	26
66916	0	85450	6
5316	0	7625	12
216	0	4080	5
103078	0	92357	2
33152	0	36341	3
33963	0	82510	4
28156	0	81757	3
34246	0	79111	5
104118	0	74803	2
107394	0	48135	3
38472	0	71013	17
43543	0	82626	2
123667	0	17485	4
14137	0	60478	2
35913	0	57151	2
11089	0	119091	6
67592	0	69676	2
63656	0	72611	4
15646	0	33956	15
47177	0	61061	4
7575	0	77672	8
102290	0	37326	4
17235	0	64194	6
5561	0	8773	9
12424	0	24840	18
10273	0	5163	3
75143	0	9461	22
15503	0	8927	49
106184	0	54713	3
18910	0	35371	2
18188	0	27863	4
21067	0	5157	27
13223	0	15374	10
101524	0	98082	6
1005	0	10087	107
30705	0	49326	4
13837	0	27966	9
58184	0	93857	3
76306	0	91703	11
109259	0	29544	2
40421	0	9606	7
109129	0	63548	4
10992	0	79145	20
17252	0	9430	11
11090	0	8663	19
30674	0	8989	2
211	0	4776	11
52648	0	6076	20
53418	0	91016	4
676	0	8135	4
45151	0	69023	3
2937	0	74947	4
25293	0	66305	18
34424	0	85574	6
42031	0	58059	3
3916	0	4239	67
52148	0	88339	2
70789	0	75371	3
61745	0	7039	2
1878	0	37140	13
116401	0	24203	8
1445	0	96826	3
117158	0	63788	2
11743	0	12621	3
114703	0	66473	4
107250	0	94346	2
30604	0	61667	3
20702	0	53105	4
121769	0	43161	2
21671	0	22744	31
1535	0	9352	2
12004	0	89390	9
56240	0	67529	3
4358	0	44538	8
13742	0	6004	27
57380	0	65695	2
105801	0	8078	4
15101	0	69363	3
12527	0	12700	23
22652	0	24269	4
71034	0	80940	11
132834	0	59509	2
107954	0	36979	2
18874	0	64162	2
125382	0	126237	4
14213	0	5652	60
43841	0	52004	5
14930	0	2227	5
69084	0	72268	4
37874	0	928	4
31188	0	98921	3
13126	0	58106	13
13227	0	8769	2
75592	0	85481	6
118354	0	41952	3
15138	0	30022	17
6766	0	76505	3
3666	0	5258	47
73046	0	89113	14
120026	0	59121	5
32047	0	46804	18
13172	0	20333	9
128096	0	94413	2
26629	0	8806	2
15303	0	42946	22
127502	0	22881	2
22811	0	71484	9
32339	0	45741	16
28176	0	89238	6
32705	0	58902	2
56778	0	95804	2
14290	0	16180	60
118699	0	125313	2
43859	0	64202	8
120954	0	54036	2
38867	0	97765	2
34706	0	51521	8
13176	0	75706	7
49975	0	54429	5
64121	0	93620	2
11113	0	15029	93
104917	0	124164	3
5991	0	91420	2
62632	0	9043	3
62835	0	90080	3
127828	0	61390	4
3797	0	5312	22
133173	0	16348	2
123071	0	15014	4
3412	0	50485	16
117881	0	34772	2
14472	0	20278	20
112844	0	50305	2
101378	0	13873	2
11826	0	44153	7
18044	0	5553	5
18597	0	77864	44
10372	0	8822	13
48368	0	87566	2
39146	0	69956	10
58363	0	62475	4
122762	0	18582	3
82301	0	90900	3
7393	0	84551	5
100936	0	64323	32
35211	0	45369	3
46279	0	64658	3
11133	0	58139	4
15516	0	43967	2
202	0	9903	66
106679	0	97544	16
20749	0	77632	4
26694	0	26695	11
13801	0	4300	32
100761	0	67163	2
11492	0	286	3
14897	0	26082	9
26399	0	7911	31
21912	0	36880	7
27282	0	30380	11
121604	0	1768	4
6489	0	65216	8
15475	0	9286	3
4500	0	69514	13
106054	0	44016	4
21899	0	7310	4
114590	0	22031	5
133	0	133	164
21124	0	89305	2
17019	0	27629	27
2488	0	48289	2
43571	0	45498	3
61055	0	87725	9
15050	0	17029	4
100101	0	63215	4
42071	0	69174	5
4360	0	6287	12
17126	0	18748	2
62873	0	68623	4
47435	0	54327	11
21708	0	80400	2
106083	0	95747	2
22688	0	51629	2
100423	0	100424	4
102472	0	31782	3
47271	0	89710	2
16181	0	24546	3
10342	0	7118	44
12102	0	947	9
11163	0	6403	34
19401	0	33973	46
11637	0	16268	7
120245	0	55791	5
52015	0	54874	3
22391	0	57111	3
31971	0	96531	22
106124	0	127605	3
130343	0	50178	3
17945	0	23403	5
14483	0	39478	3
1841	0	82576	6
110759	0	116712	3
62640	0	6583	3
11335	0	36945	2
36386	0	93840	2
71480	0	76573	2
54777	0	83083	4
19873	0	23985	2
55386	0	6576	4
35898	0	46658	2
106510	0	49751	2
2076	0	22527	3
19387	0	20154	3
59273	0	65204	2
24962	0	48080	5
38136	0	4071	5
21668	0	34606	3
17401	0	7561	2
40606	0	67335	2
3848	0	8602	3
35455	0	5889	32
113714	0	132968	3
28459	0	47308	5
38946	0	68815	2
22272	0	34976	4
21234	0	24408	31
73534	0	76015	4
40957	0	40957	6
24762	0	46627	9
36199	0	40044	20
23890	0	36182	9
89939	0	90793	3
23384	0	59588	12
108379	0	83514	2
23528	0	33703	17
43286	0	43411	8
65503	0	84976	2
30879	0	49997	9
15731	0	27496	12
482	0	631	4
10012	0	103503	3
11668	0	2826	6
69456	0	81325	2
105674	0	86060	4
13528	0	19274	7
59757	0	98883	7
30721	0	53575	3
29712	0	57260	3
2599	0	61886	28
15069	0	63484	2
33905	0	83808	14
65793	0	78782	3
68496	0	86915	2
80	0	83111	3
30065	0	3230	12
84013	0	96496	3
129949	0	91778	4
14685	0	57850	29
120028	0	55809	2
3889	0	3890	15
21917	0	51987	2
53270	0	75695	3
64140	0	8071	2
12704	0	449	4
2560	0	3107	131
15980	0	34980	10
21286	0	81307	6
68979	0	77839	4
106060	0	41642	2
78919	0	86635	3
15370	0	6809	9
15535	0	64750	5
125156	0	77356	3
36222	0	54761	17
108529	0	32765	2
28671	0	86269	6
18900	0	49367	3
15460	0	23263	22
35801	0	85273	8
4795	0	9988	4
42082	0	77251	4
37849	0	84770	4
14547	0	18245	13
10627	0	63044	4
1114	0	167	81
57304	0	80052	3
113850	0	44280	2
127481	0	78004	2
25650	0	8126	2
62513	0	8077	5
13579	0	34324	2
44808	0	68519	3
20286	0	28398	5
19694	0	88223	2
10691	0	29608	3
108426	0	94478	7
69368	0	87496	2
20471	0	95384	2
126785	0	52210	4
57323	0	72841	3
18911	0	67290	4
5820	0	69070	4
100716	0	82134	3
115113	0	73711	3
38815	0	41209	7
2872	0	4394	20
3088	0	79705	10
126119	0	18341	3
26786	0	517	2
36593	0	83841	2
3032	0	9802	15
33048	0	65936	4
114079	0	35363	2
27607	0	63742	2
20286	0	22657	5
81500	0	95524	5
55877	0	67297	2
17672	0	59989	5
21970	0	45993	2
125088	0	48385	4
22754	0	9307	3
23925	0	33452	3
45881	0	65111	2
110991	0	70847	2
111722	0	31578	4
11875	0	13539	4
20571	0	51697	2
15379	0	37541	12
32778	0	8732	3
69112	0	72121	3
26092	0	40214	8
18879	0	39710	9
118709	0	124945	3
22152	0	23789	16
37687	0	72656	2
5422	0	588	8
75480	0	91960	4
13941	0	4773	31
109919	0	34248	3
237	0	238	104
112197	0	8624	2
36612	0	36612	3
3735	0	3736	3
57663	0	97060	2
50726	0	6488	6
15003	0	15004	9
56743	0	82068	5
1034	0	5260	50
42687	0	7243	6
15028	0	96843	5
39631	0	88999	5
118457	0	60064	2
38707	0	69060	6
104051	0	81185	3
52270	0	59265	12
41570	0	49800	5
27346	0	74913	7
26223	0	6130	7
120133	0	29994	4
28736	0	71642	2
4993	0	77538	4
104801	0	112625	3
25420	0	83499	2
109668	0	58878	2
109546	0	51587	3
117031	0	81112	3
46191	0	79369	2
18907	0	24656	5
22959	0	23008	3
57938	0	70064	3
5784	0	5785	7
88072	0	96518	5
12993	0	5386	3
46813	0	46814	8
73936	0	87072	9
26845	0	5771	12
19190	0	24967	2
27423	0	7346	2
12342	0	41093	5
3428	0	3488	2
118374	0	52393	2
132720	0	76941	2
119318	0	43703	2
67360	0	83723	2
10238	0	106226	4
106012	0	27901	3
19302	0	28992	3
120882	0	96688	4
108459	0	26377	4
120170	0	44945	3
2551	0	35836	12
70708	0	98408	4
21045	0	29664	13
75603	0	97321	5
6508	0	83515	3
26974	0	83239	3
42884	0	79692	3
16535	0	323	405
19550	0	58770	3
27061	0	38012	6
38077	0	6527	37
71434	0	99020	6
80202	0	80203	5
11208	0	34632	3
40701	0	81695	5
4604	0	57213	6
84352	0	88575	4
22800	0	32784	3
43340	0	69481	4
10456	0	46418	4
127526	0	47136	2
102158	0	19817	2
11256	0	8603	13
94393	0	96692	2
48761	0	90181	2
3959	0	5532	2
2056	0	4765	18
29345	0	44459	27
25612	0	69946	5
17676	0	33860	8
27228	0	82884	8
61184	0	81029	3
63179	0	64739	2
100705	0	50929	3
90601	0	96379	2
116126	0	37438	4
71043	0	71044	3
25862	0	4430	14
43129	0	62274	3
19633	0	37908	4
20632	0	34729	6
117860	0	30718	2
22101	0	8885	4
127463	0	29059	3
25278	0	25330	9
101970	0	54864	7
12008	0	91048	2
2053	0	775	6
27649	0	5573	11
17608	0	86094	18
63572	0	86681	4
39293	0	6152	5
27353	0	45442	2
13712	0	41819	33
26056	0	32392	6
37562	0	39255	2
17919	0	36271	6
38537	0	55496	4
118765	0	133290	5
16070	0	70605	2
123732	0	27989	5
31850	0	3691	4
16701	0	7197	9
17600	0	37754	28
78816	0	93341	2
30361	0	80310	10
44342	0	56602	14
10662	0	6269	2
25968	0	38994	11
17482	0	86587	7
4271	0	80694	4
69989	0	75058	5
10247	0	52271	5
35429	0	46868	5
116325	0	39013	2
87007	0	91825	3
14968	0	42780	26
23287	0	46321	3
100288	0	76073	3
16478	0	27607	3
69743	0	98095	3
10525	0	5823	14
82764	0	99003	3
21634	0	36587	12
34531	0	63603	2
129450	0	92423	7
35233	0	88977	3
21672	0	24425	3
103513	0	122441	3
111153	0	73320	3
19505	0	78848	2
22594	0	28876	50
130331	0	28622	3
4743	0	72898	2
39964	0	46568	4
111606	0	40969	3
10264	0	1248	6
125311	0	7951	2
39864	0	97033	5
41075	0	4709	3
105495	0	118176	2
21053	0	75935	10
18809	0	70910	2
48852	0	57492	3
111446	0	4928	2
53685	0	68529	2
43775	0	54511	24
34012	0	93581	3
34356	0	74573	7
12029	0	33373	2
121697	0	72207	2
16211	0	24496	14
21543	0	2412	79
24834	0	67620	2
2412	0	29037	10
2691	0	7031	120
121515	0	64920	2
41009	0	59048	19
50253	0	54457	4
38931	0	42205	25
103694	0	47676	8
100281	0	54911	2
29421	0	39445	8
110746	0	110747	2
23531	0	95163	2
65723	0	74750	4
36196	0	37972	2
14896	0	30400	2
12071	0	2653	19
116916	0	26957	3
15371	0	32505	9
16568	0	17675	2
21957	0	64544	2
21361	0	32342	4
29689	0	32059	26
17729	0	86993	2
15787	0	83890	18
42327	0	71799	4
103230	0	71579	2
18316	0	92318	2
2868	0	74054	5
106160	0	80892	2
40003	0	42356	3
26824	0	31984	27
89636	0	89637	2
13483	0	38223	13
30941	0	32214	31
21029	0	66373	30
24421	0	2530	60
105955	0	82800	2
44345	0	64023	5
127948	0	16592	16
51582	0	8280	22
10298	0	1293	9
7069	0	80781	3
59060	0	66181	22
86961	0	9066	2
100887	0	76779	2
131713	0	44931	2
119454	0	63383	3
36782	0	95987	2
19776	0	20940	5
59424	0	99553	3
115605	0	76367	2
1189	0	1190	183
53119	0	53120	15
10244	0	13638	23
11385	0	18977	4
111582	0	15252	3
101047	0	110352	3
29068	0	72855	2
113185	0	53030	3
18929	0	34144	16
49245	0	494	8
24595	0	24596	14
52291	0	59366	3
27582	0	33686	10
116331	0	13016	2
58388	0	73704	5
38499	0	5160	28
19980	0	6184	6
122677	0	9473	3
21349	0	40000	36
61409	0	71839	2
51506	0	65005	9
105521	0	21136	4
3405	0	9452	71
279	0	99	36
124360	0	80596	2
16088	0	59376	2
706	0	9235	15
17146	0	9046	5
104230	0	80624	3
14353	0	69760	4
118210	0	129415	2
110770	0	93305	3
118177	0	64514	10
16158	0	45422	8
128986	0	97793	4
53748	0	77311	6
10905	0	19639	22
12042	0	97421	2
119623	0	71203	3
30641	0	7276	33
27202	0	2909	56
11608	0	15306	2
11180	0	22238	8
72102	0	89558	2
27319	0	39242	10
15401	0	4248	3
32814	0	783	5
35044	0	35045	12
17312	0	22309	2
461	0	9424	3
80851	0	94004	9
54739	0	91670	2
13134	0	16008	6
38263	0	45915	20
18419	0	36942	3
33340	0	76690	3
21229	0	93512	11
43712	0	92730	2
28714	0	66901	2
126246	0	90142	4
107849	0	59674	5
16706	0	71504	5
14699	0	31449	3
10870	0	11573	2
52640	0	55606	2
20167	0	60821	2
48696	0	65691	2
71033	0	78744	31
47427	0	94119	2
10746	0	84274	2
34968	0	49527	14
13989	0	13990	36
17652	0	91451	5
26706	0	32356	33
12152	0	22903	31
36816	0	51	23
12983	0	39906	10
119363	0	98615	5
61863	0	71611	2
75724	0	81766	2
3342	0	84619	3
122355	0	131227	4
30418	0	94968	5
14459	0	58483	5
64304	0	84922	2
11786	0	14190	6
26890	0	99413	2
114531	0	33283	4
12046	0	24614	12
2273	0	8909	2
16176	0	35555	11
14192	0	14392	4
108453	0	87874	2
23815	0	4474	2
60816	0	91976	4
100202	0	85173	4
22527	0	42643	2
125544	0	14793	3
120885	0	126039	2
61799	0	68617	4
18940	0	6235	53
16885	0	25263	3
37223	0	49080	2
11719	0	34876	13
30227	0	92128	3
110215	0	128411	2
48970	0	48971	7
10636	0	89058	5
43215	0	77773	4
6716	0	799	32
13125	0	62905	53
22718	0	48960	6
15647	0	30105	7
16495	0	21332	4
12450	0	35788	3
19421	0	62708	4
107646	0	108969	3
18950	0	26761	2
60828	0	92092	3
5268	0	9190	243
2968	0	5258	55
34113	0	64645	8
50727	0	94041	4
118542	0	41311	2
11367	0	7732	2
112233	0	73206	3
22058	0	62387	4
14817	0	57948	2
50350	0	64963	2
122929	0	93841	2
12377	0	39156	7
43491	0	80965	2
10441	0	48560	5
8198	0	8885	13
119930	0	52970	2
121533	0	122802	2
27108	0	34846	15
27045	0	60805	5
34572	0	49016	14
34283	0	34284	7
104255	0	113257	4
1606	0	95821	6
101043	0	53104	4
107738	0	20930	2
46508	0	54168	6
113529	0	27572	3
18644	0	33568	4
25009	0	27153	11
109566	0	109942	2
3533	0	8656	31
22355	0	4415	7
126035	0	127136	4
13708	0	7162	17
35914	0	60225	2
19629	0	48361	7
10230	0	39783	18
30470	0	56950	3
1955	0	19602	5
5782	0	86541	2
27294	0	44037	17
1576	0	32888	2
18283	0	45432	5
104865	0	77984	2
66052	0	67002	3
22847	0	88937	5
5502	0	61101	8
78361	0	86978	3
33518	0	60960	3
18265	0	6930	4
36445	0	56180	9
19320	0	32629	3
26655	0	36360	37
34157	0	94714	3
15634	0	3236	2
52683	0	88988	2
16559	0	35208	6
37748	0	37749	33
27581	0	58276	4
118662	0	122314	4
2062	0	9064	7
49586	0	68964	7
15045	0	6562	6
104439	0	104450	2
127915	0	99749	2
58391	0	58392	5
27268	0	4615	9
133276	0	60259	2
39374	0	53773	8
30143	0	44758	2
35531	0	4143	6
20913	0	3202	70
21038	0	43009	3
108493	0	126010	2
50606	0	6148	3
105023	0	14630	55
11568	0	40435	21
20683	0	62890	35
83347	0	96345	2
13038	0	44313	4
4538	0	95275	5
88473	0	89319	4
102228	0	7584	3
114213	0	84623	2
30636	0	40211	2
4267	0	73502	21
67712	0	71273	3
37611	0	4100	4
1365	0	37617	15
5945	0	9250	157
81082	0	87736	2
21922	0	33834	6
35903	0	78549	2
130816	0	17609	3
60153	0	79583	2
15647	0	7905	35
43480	0	6351	4
21427	0	54429	6
18185	0	89	127
554	0	59932	2
34431	0	73238	3
13486	0	17874	26
42803	0	9211	4
35192	0	91743	2
68875	0	75701	3
22934	0	42668	3
27	0	395	3
1189	0	30540	103
65884	0	76677	4
51798	0	75736	2
112650	0	54165	3
11187	0	15087	3
28588	0	42839	6
114	0	121	57
1416	0	4858	47
76763	0	97528	3
32613	0	74916	6
39115	0	40821	2
17697	0	30143	4
16765	0	72083	4
35811	0	4941	33
124405	0	52551	3
13751	0	31612	13
43541	0	72006	22
61923	0	68625	3
3604	0	985	21
1950	0	90503	15
63664	0	76876	2
105412	0	80165	5
2034	0	23709	10
16705	0	69836	41
100696	0	17542	2
47893	0	99112	5
126381	0	41529	2
1303	0	2315	15
15052	0	53999	23
103691	0	85172	3
23682	0	25499	39
3106	0	36651	34
6287	0	8694	9
82781	0	83923	2
126361	0	52821	3
110592	0	95098	2
63975	0	72823	7
35512	0	39305	3
